RLOI_ID|Value|Units|Location (Longtitude| Latitude)|ThresholdComment|Short Name|Description|Type|ObsFloodYear|ObsFloodMonth|Source
8308|2|mALD|-1.468226|53.364537|SaxonRoad, Myrtle Bridge and Queens Road Retail Park Properties begin to flood in the flood warning areas above whenthe gauge records a level above 2.00.|Property flooding Myrtle Bridge|Flooding to properties at Myrtle Bridge, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8308|2.17|mALD|-1.477555|53.359586|Nether Edge end of Broadfield Road Properties begin to flood in this area when the gauge records alevel above 2.17.|Property flooding Broadfield Road|Flooding to properties on Broadfield Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8308|2.3|mALD|-1.483803|53.349607|Woodseats Road, Norton Hammer to Charlotte Road, Lowfield Properties begin to flood in this area when the gauge records alevel above 2.30|Property flooding Woodseats Road|Flooding to properties on Woodseats Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8308|2.95|mALD|-1.487521|53.350819|Buttermere Close, Norton Hammer Properties begin to flood in this area when the gauge records alevel above 2.95 to 3.60|Property flooding Buttermere Close|Flooding to properties on Buttermere Close, Norton Hammer|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|2.97|mALD|-1.464992|53.370475|Priestley Street, Duchess Street and Sheaf Gardens Properties begin to flood in this area when the gauge records alevel above 2.97|Property flooding Priestley Street|Flooding to properties on Priestley Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|2.97|mALD|-1.465339|53.372195|Priestley Street, Duchess Street and Sheaf Gardens Properties begin to flood in this area when the gauge records alevel above 2.98|Property flooding Duchess Road|Flooding to properties on Duchess Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.45933|53.384979|Porter Brook at Ponds Forge and Victoria Quay Properties begin to flood in the warning areas above when thegauge records a level above 3.30.|Property flooding Victoria Quays|Flooding to properties on Victoria Quays, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.47|mALD|-1.455282|53.388459|Porter Brook at Effingham Street, Park Square and Victoria Quay Properties begin to flood in the warning areas above when thegauge records a level above 3.47|Property flooding Effingham Street|Flooding to properties on Effingham Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.464986|53.375744|Flooding of properties on Leadmill Road, Leadmill Street,Mortimer Street, Suffolk Road and Cross Turner Street.|Property flooding Leadmill Road|Flooding to properties on Leadmill Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.465652|53.375011|Flooding of properties on Leadmill Road, Leadmill Street,Mortimer Street, Suffolk Road and Cross Turner Street.|Property flooding Mortimer Street|Flooding to properties on Mortimer Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.46329|53.375203|Flooding of properties on Leadmill Road, Leadmill Street,Mortimer Street, Suffolk Road and Cross Turner Street.|Property flooding Suffolk Road|Flooding to properties on Suffolk Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.463054|53.376271|Flooding of properties on Leadmill Road, Leadmill Street,Mortimer Street, Suffolk Road and Cross Turner Street.|Property flooding Cross Turner Street|Flooding to properties on Cross Turner Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.461999|53.385401|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Blonk Street, Exchange Street,Wharfe Street, Malting Lane and Furnival Road. (57 Properties)|Property flooding Blonk Street|Flooding to properties on Blonk Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.462297|53.384338|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Blonk Street, Exchange Street,Wharfe Street, Malting Lane and Furnival Road. (57 Properties)|Property flooding Exchange Street|Flooding to properties on Exchange Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.460324|53.384163|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Blonk Street, Exchange Street,Wharfe Street, Malting Lane and Furnival Road. (57 Properties)|Property flooding Wharfe Street|Flooding to properties on Wharfe Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.3|mALD|-1.459658|53.386256|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Blonk Street, Exchange Street,Wharfe Street, Malting Lane and Furnival Road. (57 Properties)|Property flooding Furnival Road|Flooding to properties on Furnival Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.47|mALD|-1.462443|53.373794|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Farm Road, Queens Road,Cromford Street, Clough Road, Rowsley Street and EdmundRoad. (73 properties)|Property flooding Farm Road|Flooding to properties on Farm Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.47|mALD|-1.466598|53.367739|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Farm Road, Queens Road,Cromford Street, Clough Road, Rowsley Street and EdmundRoad. (73 properties)|Property flooding Queens Road|Flooding to properties on Queens Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.47|mALD|-1.466144|53.371705|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Farm Road, Queens Road,Cromford Street, Clough Road, Rowsley Street and EdmundRoad. (73 properties)|Property flooding Cromford Street|Flooding to properties on Cromford Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.47|mALD|-1.465859|53.372255|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Farm Road, Queens Road,Cromford Street, Clough Road, Rowsley Street and EdmundRoad. (73 properties)|Property flooding Clough Road|Flooding to properties on Clough Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8099|3.47|mALD|-1.465945|53.371426|Overtopping of left bank upstream of Sheaf Screen (due to highflows) will flood properties on Farm Road, Queens Road,Cromford Street, Clough Road, Rowsley Street and EdmundRoad. (73 properties)|Property flooding Rowsley Street|Flooding to properties on Rowsley Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8339|1.36|mALD|-1.494612|53.36854|Rosedale Gardens and Bruce Road in Sharrow Vale Properties begin to flood in the flood warning areas above whenthe gauge records a level above 1.36.|Property flooding Rosedale Gardens|Flooding to properties on Rosedale Gardens, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8339|1.36|mALD|-1.495538|53.368495|Rosedale Gardens and Bruce Road in Sharrow Vale Properties begin to flood in the flood warning areas above whenthe gauge records a level above 1.36.|Property flooding Bruce Road|Flooding to properties on Bruce Road, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8339|1.54|mALD|-1.498539|53.367921|Meadow Terrace to Boston Street, Sharrow Vale Properties begin to flood in the flood warning areas above whenthe gauge records a level above 1.54|Property flooding Meadow Terrace|Flooding to properties on Meadow Terrace, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8339|1.68|mALD|-1.463554|53.377971|Sheaf Square in Sheffield Properties begin to flood in this area when the gauge records alevel above 1.68.|Property flood Sheaf Square|Flooding to properties on Sheaf Square, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8339|1.79|mALD|-1.45933|53.384979|Ponds Forge and Victoria Quay Properties begin to flood in the flood warning areas above whenthe gauge records a level above 1.79.|Property flooding Victoria Quays|Flooding to properties on Victoria Quays, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8339|1.79|mALD|-1.466495|53.394691|central bus station, Sheffield Properties begin to flood in this area when the gauge records alevel above 1.79|Property flooding Sheffield|Flooding to properties in central Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8340|1.56|mALD|-1.462121|53.382832|Granville Square to Commercial Street Properties begin to flood in this area when the gauge records alevel above 1.56|Property flooding Commercial Street|Flooding to properties on Commercial Street, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8340|1.96|mALD|-1.466495|53.394691|central bus station, Sheffield Properties begin to flood in this area when the gauge records alevel above 1.96|Property flooding Sheffield|Flooding to properties at Sheffield (centre)|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8240|1.75|mALD|-1.526775|53.588007|Darton and Barugh Properties begin to flood in this area when the gauge records alevel above 1.75m|Property flooding Darton|Flooding to properties at Darton, Barnsley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8240|1.75|mALD|-1.533817|53.569642|Darton and Barugh Properties begin to flood in this area when the gauge records alevel above 1.75m|Property flooding Barugh Green|Flooding to properties at Barugh Green, Barnsley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8240|1.95|mALD|-1.529468|53.586272|Properties begin to flood due to backing up of the River Dearneat Church Street.|Property flooding Church Street|Flooding to properties on Church Street, Darton|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8062|3.18|mALD|-1.438704|53.561155|Burton Grange and Lundwood Properties begin to flood in this area when the gauge records alevel above 3.18|Property flooding Lundwood|Flooding to properties at Lundwood, Barnsley|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8254|1.5|mALD|-1.338242|53.5037|Flooding occurs when the River overtops the left bank and floodsWath Athletic Ground.|Property flooding Wath upon Dearne|Flooding to properties at Wath upon Dearne|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8027|3.1|mALD|-1.312187|53.512964|Mexborough Road and Watermead Properties begin to flood in this area when the gauge records alevel above 3.10|Property flooding Mexborough Road|Flooding to properties on Mexborough Road, Adwick upon Dearne|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8027|3.1|mALD|-1.312576|53.515356|Mexborough Road and Watermead Properties begin to flood in this area when the gauge records alevel above 3.10|Property flooding Watermead|Flooding to properties on Watermead, Bolton upon Dearne|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8027|3.53|mALD|-1.319478|53.515644|Coniston Drive and Dearne Road Properties begin to flood in this area when the gauge records alevel above 3.53|Property flooding Coniston Drive|Flooding to properties on Coniston Drive, Bolton upon Dearne|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8027|3.53|mALD|-1.32539|53.513222|Coniston Drive and Dearne Road Properties begin to flood in this area when the gauge records alevel above 3.53|Property flooding Dearne Road|Flooding to properties on Dearne Road, Bolton upon Dearne|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8027|3.59|mALD|-1.304809|53.51734|Lowfield Road Properties begin to flood in this area when the gauge records alevel above 3.59|Property flooding Lowfield Road|Flooding to properties on Lowfield Road, Bolton upon Dearne|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8002|2.82|mALD|-1.276586|53.515481|Onset of flooding at Harlington|Flooding at Harlington|Flooding at Harlington, Doncaster|Location Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8002|2.49|mALD|-1.276586|53.515481|Harlington Properties in this area begin to flood when the gauge records alevel above 2.49.|Property flooding Harlington|Flooding to properties at Harlington, Doncaster|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8245|2.58|mALD|-1.264422|53.649892|Went bridge Properties begin to flood in this area when a level above thedefence height of 2.58m is recorded on the gauge|Property flooding Wentbridge|Flooding to properties at Wentbridge, Pontefract|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8091|3.05|mALD|-1.422037|53.23773|central chesterfield Properties begin to flood in this area when the gauge records alevel above 3.05.|Property flooding Chesterfield|Flooding to properties in central Chesterfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8296|2.3|mALD|-1.416239|53.2493|tapton Properties begin to flood in this area when the ChesterfieldTapton Bridge gauge records a level above 2.30m.|Property flooding Tapton|Flooding to properties at Tapton, Chesterfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8217|2.97|mALD|-1.323954|53.296863|renishaw Properties begin to flood in this area when the Whittington gaugerecords a level above 2.97m|Property flooding Renishaw|Flooding to properties at Renishaw, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8217|3.08|mALD|-1.351383|53.266263|Staveley Business Centre Properties begin to flood in this area when the gauge records alevel above 3.08|Property flooding Staveley|Flooding to properties at Staveley, Chesterfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8114|4.28|mALD|-1.436256|53.267698|Sheffield Road Railway Bridge Properties begin to flood in this area when the gauge records alevel of 4.28m|Flooding on Sheffield Road|Flooding on Sheffield Road, Chesterfield|Road Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8114|4.33|mALD|-1.330752|53.321867|Killamarsh Properties begin to flood in this area when the gauge records alevel of 4.33m.|Property flooding Kilamarsh|Flooding to properties at Kilamarsh, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8114|4.12|mALD|-1.337951|53.348587|Beighton Properties begin to flood in this area when the gauge records alevel of 4.12|Property flooding Beighton|Flooding to properties at Beighton, Sheffield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
8253|30.31|mALD|-1.364784|53.390441|catcliff Properties begin to flood in this area when the gauge records alevel above 30.31.|Property flooding Catcliff|Flooding to properties at Catcliff|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9043|1.57|mALD|-1.332109|53.404211|Peak on 09/06/2014. 3 properties flooded|Property flooding Whiston|Flooding to properties at Whiston, Rotherham|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
9033|1.74|mALD|-1.445328|53.239273|Approximate level when flooding occurs at 63 Ashgate Road|Property flooding Ashgate Road|Flooding to properties on Ashgate Road, Chesterfield|Property Impact|||EMERGENCY RESPONSE PROCEDURES MANUAL
